"filename", "language", "TypeScript", "CSS", "HTML", "JavaScript", "SCSS", "comment", "blank", "total"
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/details-container/task-details/task-details.component.html", "HTML", 0, 0, 388, 0, 0, 3, 24, 415
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/details-container/task-details/task-details.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 6, 26
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/details-container/task-details/task-details.component.ts", "TypeScript", 154, 0, 0, 0, 0, 5, 23, 182
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/lists-container.component.css", "CSS", 0, 4, 0, 0, 0, 0, 2, 6
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/lists-container.component.html", "HTML", 0, 0, 10, 0, 0, 0, 2, 12
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/lists-container.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 6, 26
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/lists-container.component.ts", "TypeScript", 23, 0, 0, 0, 0, 1, 10, 34
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/adding/projects.adding.controller.ts", "TypeScript", 50, 0, 0, 0, 0, 2, 13, 65
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/adding/projects.adding.model.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 3, 12
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/common/model.ts", "TypeScript", 52, 0, 0, 0, 0, 2, 18, 72
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/common/projects.loader.ts", "TypeScript", 6, 0, 0, 0, 0, 0, 2, 8
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/common/special_list.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 4
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/common/state.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 16, 67
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/events/project.event.ts", "TypeScript", 10, 0, 0, 0, 0, 1, 8, 19
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/filtering/filter_model.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 11, 44
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/filtering/projects.filtering.controller.ts", "TypeScript", 32, 0, 0, 0, 0, 1, 6, 39
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/projects.component.css", "CSS", 0, 66, 0, 0, 0, 7, 27, 100
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/projects.component.html", "HTML", 0, 0, 106, 0, 0, 3, 17, 126
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/projects.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 6, 26
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/projects.component.ts", "TypeScript", 101, 0, 0, 0, 0, 9, 23, 133
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/projects/removing/projects.removing.controller.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 8, 43
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/special-lists/events/special.list.event.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 3, 10
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/special-lists/special-lists.component.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/special-lists/special-lists.component.html", "HTML", 0, 0, 16, 0, 0, 1, 4, 21
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/special-lists/special-lists.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 6, 26
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/lists-container/special-lists/special-lists.component.ts", "TypeScript", 18, 0, 0, 0, 0, 1, 8, 27
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/events/details.event.ts", "TypeScript", 7, 0, 0, 0, 0, 0, 3, 10
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/events/remove.event.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 3, 7
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/kanban/controllers/column.controller.ts", "TypeScript", 58, 0, 0, 0, 0, 4, 9, 71
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/kanban/controllers/order.controller.ts", "TypeScript", 119, 0, 0, 0, 0, 0, 7, 126
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/kanban/controllers/task.controller.ts", "TypeScript", 61, 0, 0, 0, 0, 4, 12, 77
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/kanban/kanban.component.css", "CSS", 0, 73, 0, 0, 0, 2, 19, 94
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/kanban/kanban.component.html", "HTML", 0, 0, 312, 0, 0, 0, 14, 326
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/kanban/kanban.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 6, 26
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/kanban/kanban.component.ts", "TypeScript", 155, 0, 0, 0, 0, 2, 37, 194
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/kanban/kanban.model.ts", "TypeScript", 140, 0, 0, 0, 0, 9, 36, 185
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/task.list.ts", "TypeScript", 12, 0, 0, 0, 0, 1, 2, 15
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks-container.component.css", "CSS", 0, 6, 0, 0, 0, 0, 2, 8
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks-container.component.html", "HTML", 0, 0, 19, 0, 0, 1, 2, 22
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks-container.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 6, 26
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks-container.component.ts", "TypeScript", 72, 0, 0, 0, 0, 5, 21, 98
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/adding/task.adding.controller.ts", "TypeScript", 65, 0, 0, 0, 0, 1, 12, 78
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/adding/task.adding.model.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 6, 25
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/common/special.list.ts", "TypeScript", 41, 0, 0, 0, 0, 1, 8, 50
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/common/task.item.controller.ts", "TypeScript", 27, 0, 0, 0, 0, 2, 7, 36
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/common/task.item.info.ts", "TypeScript", 32, 0, 0, 0, 0, 2, 5, 39
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/controllers/order.controller.ts", "TypeScript", 18, 0, 0, 0, 0, 1, 4, 23
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/filter_model.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 15, 65
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/filtering/task.filtering.controller.ts", "TypeScript", 68, 0, 0, 0, 0, 3, 12, 83
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/filtering/task.filtering.model.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 8, 25
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/model.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 17, 84
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/task.type.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 1, 5
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/tasks.component.css", "CSS", 0, 49, 0, 0, 0, 8, 16, 73
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/tasks.component.html", "HTML", 0, 0, 249, 0, 0, 0, 21, 270
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/tasks.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 6, 26
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks-container/tasks/tasks.component.ts", "TypeScript", 143, 0, 0, 0, 0, 3, 26, 172
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/tasks/tasks.module.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 4, 13
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/ui.module.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 4, 13
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/dialog/dialog.component.css", "CSS", 0, 0, 0, 0, 0, 0, 1, 1
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/dialog/dialog.component.html", "HTML", 0, 0, 7, 0, 0, 0, 0, 7
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/dialog/dialog.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 6, 26
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/dialog/dialog.component.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 4, 19
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/timepicker/directives/timepicker-trigger.directive.spec.ts", "TypeScript", 5, 0, 0, 0, 0, 2, 2, 9
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/timepicker/directives/timepicker-trigger.directive.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 13, 44
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/timepicker/directives/trigger.ts", "TypeScript", 0, 0, 0, 0, 0, 0, 2, 2
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/timepicker/time_model.ts", "TypeScript", 13, 0, 0, 0, 0, 0, 5, 18
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/timepicker/timepicker.component.css", "CSS", 0, 21, 0, 0, 0, 0, 4, 25
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/timepicker/timepicker.component.html", "HTML", 0, 0, 22, 0, 0, 0, 3, 25
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/timepicker/timepicker.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 6, 26
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/timepicker/timepicker.component.ts", "TypeScript", 107, 0, 0, 0, 0, 2, 27, 136
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/app/ui/widgets/widgets.module.ts", "TypeScript", 14, 0, 0, 0, 0, 0, 3, 17
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/custom-theme.scss", "SCSS", 0, 0, 0, 0, 7, 14, 8, 29
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/environments/environment.prod.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 1, 4
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/environments/environment.ts", "TypeScript", 3, 0, 0, 0, 0, 11, 3, 17
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/index.html", "HTML", 0, 0, 15, 0, 0, 0, 1, 16
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/main.js", "JavaScript", 0, 0, 0, 30, 0, 4, 11, 45
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/main.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 4, 13
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/polyfills.ts", "TypeScript", 2, 0, 0, 0, 0, 58, 8, 68
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/styles.css", "CSS", 0, 383, 0, 0, 0, 16, 88, 487
"/media/roman/414054776F940E4C/Projects/PARAtask/paratime/src/test.ts", "TypeScript", 18, 0, 0, 0, 0, 4, 4, 26
"Total", "-", 7684, 933, 1782, 30, 7, 369, 2314, 13119
